param	date	value	month	season	fraction	measurement	metabolite_class
BB1_dry-mass_pcparams	2011-09-19	-0.5274517278205355	09	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-09-19	-1.3149846802773992	09	Fall	online	pcparams	pH
cellobiose_sp	2011-09-19	-0.3607577112714987	09	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-09-19	-0.5023163235192887	09	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-09-19	-0.43019285920473976	09	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-09-19	0.18638164488968825	09	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-09-19	0.9632201254340429	09	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-09-19	0.3751060859206572	09	Fall	ratio	ratio	lipid related
glycerol_bp	2011-09-19	-0.362931780855532	09	Fall	intracellular	bp	lipid related
glycerol_sp	2011-09-19	-0.44291177331024056	09	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-09-19	NA	09	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-09-19	-0.30022668182063694	09	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-09-19	-0.40580960307688657	09	Fall	extracellular	snp	lipid related
lactose_ratio	2011-09-19	-0.45957808293085217	09	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-09-19	-0.3582632409244815	09	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-09-19	3.8507178542496225	09	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-09-19	-0.7610906406835547	09	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-09-19	-0.7895757805534769	09	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-09-19	-0.41605639365011576	09	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-09-19	-1.0313287172861845	09	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-09-19	-0.3637599701246853	09	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-09-19	-0.3597246497759053	09	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-09-19	-0.3601785475936476	09	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-09-19	-0.6313906665346553	09	Fall	online	pcparams	conductivity
proline_ratio	2011-09-19	-0.82974774217706	09	Fall	ratio	ratio	amino acid
putrescine_bp	2011-09-19	-0.4589870476437713	09	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-09-19	-0.6832615401444023	09	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-09-19	1.2648504852125522	09	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-09-19	NA	09	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-09-19	-0.18388912390795004	09	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-09-28	-0.6085275422229026	09	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-09-28	-0.3848289696650288	09	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-09-28	-0.6574651918881588	09	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-09-28	-0.3536244819154352	09	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-09-28	-0.6669738715700366	09	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-09-28	NA	09	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-09-28	-0.3373024682120554	09	Fall	extracellular	snp	lipid related
alanine_bp	2011-09-28	-1.241203633422827	09	Fall	intracellular	bp	amino acid
alanine_sp	2011-09-28	-1.132974570520302	09	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-09-28	-0.2212981466592606	09	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-09-28	-0.5187326214236093	09	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-09-28	-0.773711001926786	09	Fall	online	pcparams	pH
cellobiose_sp	2011-09-28	-0.6098416591418471	09	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-09-28	-0.37473359629808456	09	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-09-28	-0.36955813242728264	09	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-09-28	-0.15586739557920765	09	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-09-28	-0.4513445610564052	09	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-09-28	0.33223280051635545	09	Fall	ratio	ratio	lipid related
glycerol_bp	2011-09-28	-0.44094403143774424	09	Fall	intracellular	bp	lipid related
glycerol_sp	2011-09-28	-0.5570032898313603	09	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-09-28	-0.21476558254657993	09	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-09-28	-0.3382254345746233	09	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-09-28	-0.46841204178794027	09	Fall	extracellular	snp	lipid related
lactose_ratio	2011-09-28	-0.24216654224334924	09	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-09-28	-0.39445795852256954	09	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-09-28	0.8538176642778791	09	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-09-28	-0.8516739624225265	09	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-09-28	-0.4330481065748601	09	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-09-28	-0.4786998317874447	09	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-09-28	-1.1138230395503623	09	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-09-28	-0.37623559979506677	09	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-09-28	-0.4034985308624775	09	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-09-28	-0.3741685869348876	09	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-09-28	1.6556620471173966	09	Fall	online	pcparams	conductivity
proline_ratio	2011-09-28	-0.4509274695206833	09	Fall	ratio	ratio	amino acid
putrescine_bp	2011-09-28	-0.4081246455069668	09	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-09-28	-0.47321862624769256	09	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-09-28	-0.1604979542683517	09	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-09-28	4.829834634405473	09	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-09-28	-0.3263241547503283	09	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-10-05	-0.4838736853955641	10	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-10-05	-0.3848289696650288	10	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-10-05	-0.5616566785178788	10	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-10-05	-0.3558250664049707	10	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-10-05	-0.6327061401458668	10	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-10-05	NA	10	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-10-05	-0.3373024682120554	10	Fall	extracellular	snp	lipid related
alanine_bp	2011-10-05	0.4111937132469553	10	Fall	intracellular	bp	amino acid
alanine_sp	2011-10-05	-0.17059767130164316	10	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-10-05	-0.28370100848660923	10	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-10-05	-0.4842084089179175	10	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-10-05	-0.6882409812527116	10	Fall	online	pcparams	pH
cellobiose_sp	2011-10-05	-0.3328530828443553	10	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-10-05	5.584739868236292	10	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-10-05	-0.6976422185970286	10	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-10-05	-0.28069788972834364	10	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-10-05	-0.0532106344239574	10	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-10-05	-0.25338765391521945	10	Fall	ratio	ratio	lipid related
glycerol_bp	2011-10-05	-0.41512394955359455	10	Fall	intracellular	bp	lipid related
glycerol_sp	2011-10-05	-0.4734015469912986	10	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-10-05	-0.2229653532962354	10	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-10-05	-0.47789525526928023	10	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-10-05	-0.5001219654323441	10	Fall	extracellular	snp	lipid related
lactose_ratio	2011-10-05	-0.2094345387427125	10	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-10-05	-0.3106730506635966	10	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-10-05	-0.1959003588043524	10	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-10-05	-0.29357379824926577	10	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-10-05	-0.25757012789338807	10	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-10-05	-0.3374141847980406	10	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-10-05	-0.18133408855588176	10	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-10-05	-0.3787971623857087	10	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-10-05	-0.4344922429718685	10	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-10-05	-0.3812947266243839	10	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-10-05	1.7899886882123952	10	Fall	online	pcparams	conductivity
proline_ratio	2011-10-05	-0.26230305676457655	10	Fall	ratio	ratio	amino acid
putrescine_bp	2011-10-05	-0.2952090680967465	10	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-10-05	-0.3029445017136446	10	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-10-05	-0.3012633827275444	10	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-10-05	0.24705824151862255	10	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-10-05	-0.2791465453825689	10	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-10-12	-0.39107911054710526	10	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-10-12	-0.3848289696650288	10	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-10-12	-0.4553031510025488	10	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-10-12	-0.3558250664049707	10	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-10-12	-0.46105533935845333	10	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-10-12	NA	10	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-10-12	-0.3373024682120554	10	Fall	extracellular	snp	lipid related
alanine_bp	2011-10-12	0.18023313295546292	10	Fall	intracellular	bp	amino acid
alanine_sp	2011-10-12	0.358582941997537	10	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-10-12	-0.5581493244083983	10	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-10-12	-0.09790269021837018	10	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-10-12	-1.0465012830035216	10	Fall	online	pcparams	pH
cellobiose_sp	2011-10-12	-0.0882022840346956	10	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-10-12	2.3646503428563874	10	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-10-12	-0.5984453095625321	10	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-10-12	-0.7296562170782063	10	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-10-12	1.6417193683054176	10	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-10-12	-0.47342487080473544	10	Fall	ratio	ratio	lipid related
glycerol_bp	2011-10-12	-0.11465940421827935	10	Fall	intracellular	bp	lipid related
glycerol_sp	2011-10-12	-0.2698704116233863	10	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-10-12	3.8101754373647734	10	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-10-12	-0.4134813531330119	10	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-10-12	-0.5001219654323441	10	Fall	extracellular	snp	lipid related
lactose_ratio	2011-10-12	-0.1104709852749405	10	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-10-12	-0.15882397865554088	10	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-10-12	-0.5520896084082264	10	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-10-12	0.2723239944928685	10	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-10-12	-0.44837230552564805	10	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-10-12	0.10114309616402341	10	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-10-12	0.43033008172493287	10	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-10-12	-0.28980654141964524	10	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-10-12	-0.4344922429718685	10	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-10-12	-0.29166059854391546	10	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-10-12	0.4270708518329713	10	Fall	online	pcparams	conductivity
proline_ratio	2011-10-12	-0.5371372710447502	10	Fall	ratio	ratio	amino acid
putrescine_bp	2011-10-12	-0.4534065449399291	10	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-10-12	-0.6988398148404608	10	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-10-12	-0.6445775282832112	10	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-10-12	1.8802857856950261	10	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-10-12	-0.5905791219032883	10	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-11-02	-0.025823741231045933	11	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-11-02	-0.35228499188783857	11	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-11-02	-0.08367379227981597	11	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-11-02	-0.34504896088984	11	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-11-02	-0.04688982379895915	11	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-11-02	0.9909285306435256	11	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-11-02	-0.3073284377343774	11	Fall	extracellular	snp	lipid related
alanine_bp	2011-11-02	-0.7119565650591549	11	Fall	intracellular	bp	amino acid
alanine_sp	2011-11-02	-0.14126842179134558	11	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-11-02	-0.27842836276517435	11	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-11-02	-0.8476109363072134	11	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-11-02	-0.6290043750560621	11	Fall	online	pcparams	pH
cellobiose_sp	2011-11-02	0.5332615659794742	11	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-11-02	0.15905942004880955	11	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-11-02	-0.4547775414032848	11	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-11-02	-0.37801780543845054	11	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-11-02	-0.0015605025023827678	11	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-11-02	-0.3977018508577358	11	Fall	ratio	ratio	lipid related
glycerol_bp	2011-11-02	0.16822180057199287	11	Fall	intracellular	bp	lipid related
glycerol_sp	2011-11-02	0.4705390643941967	11	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-11-02	-0.11146606414016402	11	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-11-02	-0.2193627417360193	11	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-11-02	-0.013518800611628409	11	Fall	extracellular	snp	lipid related
lactose_ratio	2011-11-02	-0.4231343463712176	11	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-11-02	0.2985725452974034	11	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-11-02	-0.44481222983639507	11	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-11-02	0.17059702800771723	11	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-11-02	-0.42480852480174963	11	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-11-02	0.5231066094819973	11	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-11-02	-1.4026430147267799	11	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-11-02	-0.330288936477358	11	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-11-02	-0.351119294463382	11	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-11-02	-0.30510827320733425	11	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-11-02	0.5727615017276858	11	Fall	online	pcparams	conductivity
proline_ratio	2011-11-02	-0.4639871970446579	11	Fall	ratio	ratio	amino acid
putrescine_bp	2011-11-02	-0.014113741093273246	11	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-11-02	-0.47714070874093506	11	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-11-02	-0.3891199617135103	11	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-11-02	-0.31153593075999875	11	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-11-02	-0.3759136039298077	11	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-11-07	-0.03297040350300697	11	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-11-07	-0.3848289696650288	11	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-11-07	-0.1171787457578943	11	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-11-07	-0.3558250664049707	11	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-11-07	-0.0779139228777043	11	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-11-07	3.0854526697780327	11	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-11-07	-0.3037140970272445	11	Fall	extracellular	snp	lipid related
alanine_bp	2011-11-07	-1.0374883131703427	11	Fall	intracellular	bp	amino acid
alanine_sp	2011-11-07	-0.242182264321714	11	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-11-07	0.9393813507086051	11	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-11-07	-0.7638523543690243	11	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-11-07	-1.04075371499102	11	Fall	online	pcparams	pH
cellobiose_sp	2011-11-07	0.9124568975406175	11	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-11-07	1.4861629614739913	11	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-11-07	-0.402633298599836	11	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-11-07	-0.5526307927055074	11	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-11-07	-0.6149504415718179	11	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-11-07	-0.6496075067562573	11	Fall	ratio	ratio	lipid related
glycerol_bp	2011-11-07	-0.22366815403561827	11	Fall	intracellular	bp	lipid related
glycerol_sp	2011-11-07	0.42743470489735774	11	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-11-07	-0.29684853349772033	11	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-11-07	-0.36282301604693173	11	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-11-07	0.010996485743903854	11	Fall	extracellular	snp	lipid related
lactose_ratio	2011-11-07	-0.5720583046968784	11	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-11-07	0.5388402950028384	11	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-11-07	-0.5105607045034862	11	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-11-07	0.24962690546183927	11	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-11-07	-0.6397660193424691	11	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-11-07	1.2087479144538462	11	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-11-07	-1.2787112119964166	11	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-11-07	-0.29399496612250553	11	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-11-07	-0.4344922429718685	11	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-11-07	-0.3119060795338915	11	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-11-07	0.053253076430667845	11	Fall	online	pcparams	conductivity
proline_ratio	2011-11-07	-0.6794713127787608	11	Fall	ratio	ratio	amino acid
putrescine_bp	2011-11-07	0.11099012905570085	11	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-11-07	-0.641768425975046	11	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-11-07	-0.36341744666799036	11	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-11-07	0.33700993735425966	11	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-11-07	-0.4051240797239815	11	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-11-16	1.4028079584614364	11	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-11-16	-0.03483771869576031	11	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-11-16	1.6636354386770862	11	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-11-16	0.010330254220170447	11	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-11-16	1.096221771902283	11	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-11-16	1.1447138300508322	11	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-11-16	-0.07484747521384719	11	Fall	extracellular	snp	lipid related
alanine_bp	2011-11-16	-1.2197728260016734	11	Fall	intracellular	bp	amino acid
alanine_sp	2011-11-16	-0.495212301487765	11	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-11-16	-0.9488550071905778	11	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-11-16	-0.3845639276512866	11	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-11-16	-0.7058006264356151	11	Fall	online	pcparams	pH
cellobiose_sp	2011-11-16	3.234627557319522	11	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-11-16	0.3957999787213347	11	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-11-16	0.7090368767853643	11	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-11-16	-0.9632280112817057	11	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-11-16	2.0994322105531262	11	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-11-16	-0.5672409540409119	11	Fall	ratio	ratio	lipid related
glycerol_bp	2011-11-16	1.6371246542232745	11	Fall	intracellular	bp	lipid related
glycerol_sp	2011-11-16	1.694046164117143	11	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-11-16	-1.0903913805116268	11	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-11-16	0.408935889296293	11	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-11-16	0.5138312431308243	11	Fall	extracellular	snp	lipid related
lactose_ratio	2011-11-16	-0.7996984326439103	11	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-11-16	2.469014567253837	11	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-11-16	-0.5879071135100189	11	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-11-16	3.8568344439223847	11	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-11-16	-0.7036342552155221	11	Fall	ratio	ratio	carbohydrate
mannose_sp	2011-11-16	2.8545785576549525	11	Fall	extracellular	sp	carbohydrate
nitrate_pcparams	2011-11-16	0.18527239657682135	11	Fall	online	pcparams	NA
octadecadienoic acid_snp	2011-11-16	0.3777905024466856	11	Fall	extracellular	snp	lipid related
octadecan-1-ol_snp	2011-11-16	0.2690944718440553	11	Fall	extracellular	snp	lipid related
octadecenoic acid_snp	2011-11-16	0.4530901886245088	11	Fall	extracellular	snp	lipid related
outflow conductivity_pcparams	2011-11-16	1.0865558511908129	11	Fall	online	pcparams	conductivity
proline_ratio	2011-11-16	-0.969070837666751	11	Fall	ratio	ratio	amino acid
putrescine_bp	2011-11-16	1.1525347640527996	11	Fall	intracellular	bp	organonitrogen compound
putrescine_ratio	2011-11-16	-0.7185288817785639	11	Fall	ratio	ratio	organonitrogen compound
serine_ratio	2011-11-16	0.26172992333455497	11	Fall	ratio	ratio	amino acid
sucrose_ratio	2011-11-16	2.5590837494604215	11	Fall	ratio	ratio	carbohydrate
threonine_ratio	2011-11-16	-0.6748238578772536	11	Fall	ratio	ratio	amino acid
1-monopalmitoylglycerol_bnp	2011-11-23	2.5911744715338894	11	Fall	intracellular	bnp	lipid related
1-monopalmitoylglycerol_snp	2011-11-23	4.5447932938462525	11	Fall	extracellular	snp	lipid related
1-oleoylglycerol_bnp	2011-11-23	2.285039941484355	11	Fall	intracellular	bnp	lipid related
1-oleoylglycerol_snp	2011-11-23	3.1124410703628893	11	Fall	extracellular	snp	lipid related
2-oleoylglycerol_bnp	2011-11-23	2.957769025317542	11	Fall	intracellular	bnp	lipid related
2-oleoylglycerol_ratio	2011-11-23	-0.45871729793585747	11	Fall	ratio	ratio	lipid related
2-oleoylglycerol_snp	2011-11-23	2.9074702238394936	11	Fall	extracellular	snp	lipid related
alanine_bp	2011-11-23	-1.415105825135411	11	Fall	intracellular	bp	amino acid
alanine_sp	2011-11-23	-0.2753433032095039	11	Fall	extracellular	sp	amino acid
aspartic acid_ratio	2011-11-23	-0.8023153361369055	11	Fall	ratio	ratio	amino acid
BB1_dry-mass_pcparams	2011-11-23	-0.6770437787241469	11	Fall	online	pcparams	NA
BB1_pH_pcparams	2011-11-23	-0.6899517728571086	11	Fall	online	pcparams	pH
cellobiose_sp	2011-11-23	4.25403294648085	11	Fall	extracellular	sp	carbohydrate
cholesterol_ratio	2011-11-23	-0.025431082379613272	11	Fall	ratio	ratio	lipid related
cholesterol_snp	2011-11-23	3.5575508773474755	11	Fall	extracellular	snp	lipid related
glutamic acid_ratio	2011-11-23	-1.0163338522554028	11	Fall	ratio	ratio	amino acid
glyceric acid_ratio	2011-11-23	2.348592332714258	11	Fall	ratio	ratio	lipid related
glycerol 2-phosphate_ratio	2011-11-23	-0.568653501728984	11	Fall	ratio	ratio	lipid related
glycerol_bp	2011-11-23	5.761736997405317	11	Fall	intracellular	bp	lipid related
glycerol_sp	2011-11-23	3.56975262850048	11	Fall	extracellular	sp	lipid related
glycerol-3-phosphate_ratio	2011-11-23	-0.7349884134141452	11	Fall	ratio	ratio	lipid related
hexadecanoic acid_snp	2011-11-23	3.1461148088340485	11	Fall	extracellular	snp	lipid related
hexadecenoic acid_snp	2011-11-23	3.5581343870097917	11	Fall	extracellular	snp	lipid related
lactose_ratio	2011-11-23	-0.3239085699908252	11	Fall	ratio	ratio	carbohydrate
lactose_sp	2011-11-23	5.552053943329497	11	Fall	extracellular	sp	carbohydrate
mannitol_ratio	2011-11-23	-0.4737945510577874	11	Fall	ratio	ratio	carbohydrate
mannose_bp	2011-11-23	4.804388332620424	11	Fall	intracellular	bp	carbohydrate
mannose_ratio	2011-11-23	-0.10546962252047752	11	Fall	ratio	ratio	carbohydrate
